Planet_name,Orbit_period,Semi_major_axis,Eccentricity,Mass (EU),Radius (EU),Density,Eqilibrium_temp,Insolation_flux,Distance,Effective_temp,Surface_Stellar_gravity,Stellar_luminosity,Stellar_mass,Stellar_radius,Habitable
Kepler-221 b,2.795906,0.037,,3.57,1.71,3.92,,308.88,414,5243,4.54,-0.407,0.87,0.82,0
Kepler-221 c,5.690586,0.059,,15.1,2.93,3.3,,119.84,414,5243,4.54,-0.407,0.87,0.82,0
Kepler-221 d,10.04156,0.087,,7.9,2.73,2.13,,56.29,414,5243,4.54,-0.407,0.87,0.82,0
Kepler-221 e,18.369917,0.13,,7.41,2.63,2.24,,25.16,414,5243,4.54,-0.407,0.87,0.82,0
Kepler-222 b,3.936981,0.048,,10.1,3.16,1.76,,206.77,781,5433,4.55,-0.338,0.88,0.87,0
Kepler-222 c,10.08881,0.091,,19.4,4.64,1.07,,59.08,781,5433,4.55,-0.338,0.88,0.87,0
Kepler-222 d,28.081912,0.18,,13.2,3.69,1.44,,15.09,781,5433,4.55,-0.338,0.88,0.87,0
Kepler-223 b,7.38449,0.073,0.078,7.4,2.99,1.54,,444.05,1135,5234.28,4.46,0.323,1.12,1.72,0
Kepler-223 c,9.84564,0.088,0.15,5.1,3.44,0.71,,302.47,1135,5234.28,4.46,0.323,1.12,1.72,0
Kepler-223 d,14.78869,0.116,0.037,8,5.24,0.31,,175.95,1135,5234.28,4.46,0.323,1.12,1.72,0
Kepler-223 e,19.72567,0.14,0.051,4.8,4.6,0.28,,119.88,1135,5234.28,4.46,0.323,1.12,1.72,0
Kepler-224 b,3.132924,0.038,,2.51,1.39,5.14,,201.49,783,5018,4.64,-0.533,0.78,0.68,0
Kepler-224 c,5.925003,0.058,,9.91,3.12,1.79,,86.33,783,5018,4.64,-0.533,0.78,0.68,0
Kepler-224 d,11.349393,0.089,,5.9,2.3,2.66,,36.29,783,5018,4.64,-0.533,0.78,0.68,0
Kepler-224 e,18.643577,0.124,,4.54,1.97,3.26,,18.73,783,5018,4.64,-0.533,0.78,0.68,0
Kepler-225 b,6.738975,0.056,,1.87,1.2,5.95,465,38.88,498,3682,4.78,-0.835,0.66,0.48,0
Kepler-225 c,18.794234,0.111,,4.04,1.84,3.56,330,9.9,498,3682,4.78,-0.835,0.66,0.48,0
Kepler-226 b,3.940997,0.047,,24,1.55,35.4,,270.4,966,5571,4.59,-0.25,0.89,0.8,0
Kepler-226 c,5.349555,0.058,,45.2,2.27,21.2,,180.51,966,5571,4.59,-0.25,0.89,0.8,0
Kepler-226 d,8.109044,0.076,,1.98,1.22,5.99,,103.64,966,5571,4.59,-0.25,0.89,0.8,0
Kepler-227 b,9.488015,0.09,,9.85,3.11,1.8,,104.64,1095,5854,4.4,-0.145,0.96,1.09,0
Kepler-227 c,54.418694,0.29,,9.48,3.04,1.85,,10.19,1095,5854,4.4,-0.145,0.96,1.09,0
Kepler-228 b,2.566546,0.038,,2.96,1.53,4.54,,863.78,1307,6043,4.47,0.077,0.95,1.01,0
Kepler-228 c,4.134444,0.052,,7.75,2.7,2.16,,457.32,1307,6043,4.47,0.077,0.95,1.01,0
Kepler-228 d,11.094286,0.101,,15.4,4.04,1.28,,122.78,1307,6043,4.47,0.077,0.95,1.01,0
Kepler-229 b,6.252972,0.062,,5.48,2.2,2.83,,76.22,877,5120,4.63,-0.55,0.8,0.73,0
Kepler-229 c,16.068638,0.117,,21.5,4.92,0.992,,21.64,877,5120,4.63,-0.55,0.8,0.73,0
Kepler-229 d,41.194912,0.22,,14.2,3.85,1.37,,6.16,877,5120,4.63,-0.55,0.8,0.73,0
Kepler-23 b,7.1073,0.075,0.06,254.3,1.9,,,446.11,800,5828,4.09,0.376,1.1,1.55,0
Kepler-23 c,10.7421,0.099,0.02,858.1,3.2,,,257.39,800,5828,4.09,0.376,1.1,1.55,0
Kepler-23 d,15.274299,0.124,0.08,17.6,2.2,9.08,,161.04,800,5828,4.09,0.376,1.1,1.55,0
Kepler-230 b,32.625555,0.191,,16.8,4.26,1.19,,11.82,775,5588,4.55,-0.38,0.84,0.82,0
Kepler-230 c,91.773242,0.38,,4.82,2.04,3.12,,2.98,775,5588,4.55,-0.38,0.84,0.82,0
Kepler-231 b,10.065275,0.074,,35.4,1.73,37.6,,14.88,325,3767,4.78,-1.054,0.59,0.49,0
Kepler-231 c,19.271566,0.114,,24.1,1.93,18.4,345,6.27,325,3767,4.78,-1.054,0.59,0.49,0
Kepler-232 b,4.431222,0.054,,9.69,3.08,1.82,,410.58,1155,5847,4.5,0.051,0.97,0.97,0
Kepler-232 c,11.379349,0.101,,14,3.83,1.37,,116.52,1155,5847,4.5,0.051,0.97,0.97,0
Kepler-233 b,8.472382,0.077,,6.48,2.43,2.48,,85.13,825,5360,4.61,-0.334,0.84,0.76,0
Kepler-233 c,60.418955,0.287,,7.8,2.71,2.15,,6.2,825,5360,4.61,-0.334,0.84,0.76,0
Kepler-234 b,2.711506,0.04,,13.2,3.7,1.43,,1007.72,1651,6224,4.42,0.194,1.11,1.11,0
Kepler-234 c,7.21205,0.077,,12.1,3.51,1.54,,273.3,1651,6224,4.42,0.194,1.11,1.11,0
Kepler-235 b,3.340222,0.037,,5.6,2.23,4.82,731,44,369,4255,4.73,-1.093,0.51,0.55,0
Kepler-235 c,7.824904,0.065,,2.18,1.28,4.82,555,14.2,369,4255,4.73,-1.093,0.51,0.55,0
Kepler-235 d,20.060548,0.122,,4.86,2.05,4.82,401,4.03,369,4255,4.73,-1.093,0.51,0.55,0
Kepler-235 e,46.183669,0.213,,5.56,2.22,4.82,306,1.33,369,4255,4.73,-1.093,0.51,0.55,0
Kepler-236 b,8.295611,0.065,,3.09,1.57,4.39,,15.63,265,3750,4.75,-1.061,0.58,0.51,0
Kepler-236 c,23.968127,0.132,,4.66,2,3.2,325,3.8,265,3750,4.75,-1.061,0.58,0.51,0
Kepler-237 b,4.715106,0.05,,2.57,1.41,5.04,,124.96,647,4861,4.58,-0.552,0.81,0.72,0
Kepler-237 c,8.103636,0.071,,4.98,2.08,3.04,,60.64,647,4861,4.58,-0.552,0.81,0.72,0
Kepler-238 b,2.090876,0.034,,3.64,1.73,3.86,,2500.59,1369,5751,4.19,0.433,1.06,1.43,0
Kepler-238 c,6.155557,0.069,,6.3,2.39,2.54,,592.3,1369,5751,4.19,0.433,1.06,1.43,0
Kepler-238 d,13.233549,0.115,,9.64,3.07,1.83,,213.48,1369,5751,4.19,0.433,1.06,1.43,0
Kepler-238 e,23.654,,,169.7,5.6,5.31,,98.46,1369,5751,4.19,0.433,1.06,1.43,0
Kepler-238 f,50.447,,,13.5,2,9.27,,35.87,1369,5751,4.19,0.433,1.06,1.43,0
Kepler-239 b,11.763051,0.095,,6.04,2.33,2.62,,34.75,658,4914,4.58,-0.531,0.84,0.76,0
Kepler-239 c,56.228098,0.268,,6.85,2.51,2.38,,4.32,658,4914,4.58,-0.531,0.84,0.76,0
Kepler-24 b,8.1453,0.08,,508.5,2.4,,,252.25,1200,5897,4.2,0.074,0.98,1.29,0
Kepler-24 c,12.3335,0.106,,508.5,2.8,,,144.83,1200,5897,4.2,0.074,0.98,1.29,0
Kepler-24 d,4.244384,0.051,,3.43,1.67,4.05,,601.89,1200,5897,4.2,0.074,0.98,1.29,0
Kepler-24 e,18.998355,0.138,,8.15,2.78,2.08,,81.51,1200,5897,4.2,0.074,0.98,1.29,0
Kepler-240 b,4.144495,0.048,,2.45,1.37,5.24,,142.74,738,4985,4.63,-0.592,0.78,0.74,0
Kepler-240 c,7.953528,0.074,,102.3,2.2,52.8,,59.84,738,4985,4.63,-0.592,0.78,0.74,0
Kepler-241 b,12.718092,0.094,,6.04,2.33,2.62,,,512,4699,4.63,-0.607,0.74,0.67,0
Kepler-241 c,36.065978,0.189,,7.13,2.57,2.31,,,512,4699,4.63,-0.607,0.74,0.67,0
Kepler-242 b,8.20395,0.075,,7.32,2.61,2.26,,43.77,670,5020,4.49,-0.642,0.81,0.85,0
Kepler-242 c,14.496481,0.109,,4.66,2,3.2,,20.5,670,5020,4.49,-0.642,0.81,0.85,0
Kepler-243 b,5.715442,0.062,,6.57,2.45,2.45,,115.5,669,5228,4.57,-0.398,0.83,0.84,0
Kepler-243 c,20.026218,0.142,,4.62,1.99,3.22,,21.72,669,5228,4.57,-0.398,0.83,0.84,0
Kepler-244 b,4.311792,0.05,,8.05,2.76,2.1,,242.47,928,5554,4.58,-0.273,0.82,0.8,0
Kepler-244 c,9.767292,0.087,,4.86,2.05,3.1,,81.57,928,5554,4.58,-0.273,0.82,0.8,0
Kepler-244 d,20.050401,0.14,,15.2,2.31,6.78,,31.27,928,5554,4.58,-0.273,0.82,0.8,0
Kepler-245 b,7.49019,0.071,,7.13,2.57,2.31,,77.75,866,5100,4.56,-0.426,0.86,0.8,0
Kepler-245 c,17.460812,0.124,,225.6,2.18,120,,25.15,866,5100,4.56,-0.426,0.86,0.8,0
Kepler-245 d,36.277108,0.202,,21.6,3.03,4.27,,9.49,866,5100,4.56,-0.426,0.86,0.8,0
Kepler-245 e,3.21982106,,,3.71,1.75,3.8,,240.15,866,5100,4.56,-0.426,0.86,0.8,0
Kepler-246 b,4.60182,0.052,,6.08,2.34,2.61,,141.61,736,5206,4.56,-0.49,0.9,0.83,0
Kepler-246 c,11.187161,0.095,,2.86,1.5,4.66,,43.21,736,5206,4.56,-0.49,0.9,0.83,0
Kepler-247 b,3.33616,0.042,,3.33,1.64,4.15,,216.11,667,5100,4.61,-0.441,0.84,0.77,0
Kepler-247 c,9.439452,0.084,,15.7,4.09,1.26,,53.9,667,5100,4.61,-0.441,0.84,0.77,0
Kepler-247 d,20.477912,0.14,,14.7,3.94,1.32,,19.21,667,5100,4.61,-0.441,0.84,0.77,0
Kepler-248 b,6.308205,0.066,,9.38,3.02,1.87,,79.31,800,5190,4.57,-0.424,0.9,0.83,0
Kepler-248 c,16.239494,0.123,,15.6,4.07,1.27,,22.46,800,5190,4.57,-0.424,0.9,0.83,0
Kepler-249 b,3.306539,0.035,,1.32,1.09,5.6,562,24.26,133,3568,4.78,-1.308,0.4,0.48,0
Kepler-249 c,7.113702,0.058,,2.89,1.51,4.61,435,12.53,133,3568,4.78,-1.308,0.4,0.48,0
Kepler-249 d,15.368459,0.097,,3.09,1.57,4.39,336,4.47,133,3568,4.78,-1.308,0.4,0.48,0
Kepler-25 b,6.2385,0.068,0.05,9.6,2.71,2.5,,542.96,244.96,6270,4.28,0.391,1.19,1.31,0
Kepler-25 c,12.7204,0.11,0.01,24.6,5.2,0.9,,210.17,244.96,6270,4.28,0.391,1.19,1.31,0
Kepler-25 d,123,,,89.9,11.4,0.333,,,244.96,6270,4.28,0.391,1.19,1.31,0
Kepler-250 b,4.148141,0.048,,1.51,1.13,5.75,,148.1,788,5160,4.57,-0.467,0.83,0.81,0
Kepler-250 c,7.156804,0.069,,5.82,2.28,2.7,,71.5,788,5160,4.57,-0.467,0.83,0.81,0
Kepler-250 d,17.648312,0.127,,5.39,2.18,2.86,,21.46,788,5160,4.57,-0.467,0.83,0.81,0
Kepler-251 b,4.790936,0.053,,2.33,1.33,5.44,,203.17,1014,5526,4.49,-0.237,0.95,0.89,0
Kepler-251 c,16.514043,0.122,,8.1,2.77,2.09,,38.95,1014,5526,4.49,-0.237,0.95,0.89,0
Kepler-251 d,30.133001,0.182,,8.1,2.77,2.09,,17.48,1014,5526,4.49,-0.237,0.95,0.89,0
Kepler-251 e,99.640161,0.404,,8.1,2.77,2.09,,3.55,1014,5526,4.49,-0.237,0.95,0.89,0
Kepler-252 b,6.668391,0.058,,2.04,1.23,6.02,,39.26,391,4208,4.72,-0.837,0.7,0.55,0
Kepler-252 c,10.848463,0.08,,5.27,2.15,2.91,501,20.51,391,4208,4.72,-0.837,0.7,0.55,0
Kepler-253 b,3.783986,0.046,,3.29,1.63,4.17,,194.35,849,5208,4.59,-0.417,0.85,0.79,0
Kepler-253 c,10.281951,0.089,,7.51,2.65,2.22,,51.27,849,5208,4.59,-0.417,0.85,0.79,0
Kepler-253 d,18.119869,0.13,,10.2,3.17,1.76,,24.08,849,5208,4.59,-0.417,0.85,0.79,0
Kepler-254 b,5.826662,0.064,,14.3,3.87,1.36,,184.34,1366,5957,4.52,-0.131,0.93,0.91,0
Kepler-254 c,12.412183,0.105,,3.2,2.15,1.77,,67.22,1366,5957,4.52,-0.131,0.93,0.91,0
Kepler-254 d,18.746477,0.139,,6.8,2.5,2.39,,38.84,1366,5957,4.52,-0.131,0.93,0.91,0
Kepler-255 b,5.714606,0.063,,3.02,1.55,4.46,,174.4,1011,5573,4.52,-0.229,0.9,0.93,0
Kepler-255 c,9.946047,0.092,,9.22,2.99,1.9,,83.26,1011,5573,4.52,-0.229,0.9,0.93,0
Kepler-255 d,1.04562266,,,2.3,1.32,5.5,,1686.09,1011,5573,4.52,-0.229,0.9,0.93,0
Kepler-256 b,1.620493,0.027,,3.15,1.59,4.31,,1225.93,1181,5551,4.22,-0.072,0.97,1.3,0
Kepler-256 c,3.38802,0.045,,5.27,2.15,2.91,,457.07,1181,5551,4.22,-0.072,0.97,1.3,0
Kepler-256 d,5.839172,0.064,,6.71,2.48,2.42,,221.1,1181,5551,4.22,-0.072,0.97,1.3,0
Kepler-256 e,10.681572,0.096,,6.12,2.35,2.59,,98.9,1181,5551,4.22,-0.072,0.97,1.3,0
Kepler-257 b,2.382667,0.034,,7.32,2.61,2.26,,,775,5180,4.36,-0.438,0.85,1.04,0
Kepler-257 c,6.581484,0.066,,25.2,5.41,0.875,,,775,5180,4.36,-0.438,0.85,1.04,0
Kepler-257 d,24.664551,0.16,,21.7,4.95,0.983,,,775,5180,4.36,-0.438,0.85,1.04,0
Kepler-258 b,13.19722,0.103,,15.5,4.06,1.27,,27.79,592,4942,4.44,-0.625,0.82,0.92,0
Kepler-258 c,33.653079,0.193,,12.7,3.61,1.48,,7.99,592,4942,4.44,-0.625,0.82,0.92,0
Kepler-259 b,8.115317,0.079,,8.25,2.8,2.07,,113.45,1014,5938,4.53,-0.156,0.93,0.9,0
Kepler-259 c,36.924931,0.217,,7.75,2.7,2.16,,15.05,1014,5938,4.53,-0.156,0.93,0.9,0
Kepler-26 b,12.28,0.08551,,5.12,2.78,1.26,427,7.6,339,3914,4.68,-1.033,0.54,0.51,0
Kepler-26 c,17.2559,0.10725,,6.2,2.72,1.61,381,4.82,339,3914,4.68,-1.033,0.54,0.51,0
Kepler-26 d,3.543919,0.039,,1.24,1.07,5.56,646,31.79,339,3914,4.68,-1.033,0.54,0.51,0
Kepler-260 b,8.187399,0.075,,4.7,2.01,3.18,,132.13,589,5250,4.49,-0.152,0.92,0.86,0
Kepler-260 c,76.050178,0.332,,3.68,1.74,3.84,,6.78,589,5250,4.49,-0.152,0.92,0.86,0
Kepler-261 b,10.381227,0.088,,5.39,2.18,2.86,,45.78,338,5098,4.56,-0.478,0.85,0.79,0
Kepler-261 c,24.570858,0.156,,4.66,2,3.2,,14.51,338,5098,4.56,-0.478,0.85,0.79,0
Kepler-262 b,13.060855,0.108,,2.42,1.36,5.29,,50.17,810,5841,4.54,-0.226,1.03,0.88,0
Kepler-262 c,21.853722,0.152,,3.33,1.64,4.15,,25.26,810,5841,4.54,-0.226,1.03,0.88,0
Kepler-263 b,16.568087,0.12,,7.61,2.67,2.2,,24.31,891,5265,4.58,-0.476,0.89,0.79,0
Kepler-263 c,47.332773,0.242,,6.66,2.47,2.43,,5.99,891,5265,4.58,-0.476,0.89,0.79,0
Kepler-264 b,40.806231,0.249,,11.1,3.33,1.65,,79.48,955,6158,4.15,0.638,1.46,1.55,0
Kepler-264 c,140.101261,0.566,,8.4,2.83,2.04,,15.35,955,6158,4.15,0.638,1.46,1.55,0
Kepler-265 b,6.846262,0.069,,4.12,1.86,3.52,,220.33,1360,5835,4.33,-0.022,0.98,1.1,0
Kepler-265 c,17.028937,0.127,,7.41,2.63,2.24,,65.36,1360,5835,4.33,-0.022,0.98,1.1,0
Kepler-265 d,43.130617,0.236,,6.76,2.49,2.41,,18.94,1360,5835,4.33,-0.022,0.98,1.1,0
Kepler-265 e,67.831024,0.319,,7.22,2.59,2.28,,10.35,1360,5835,4.33,-0.022,0.98,1.1,0
Kepler-266 b,6.61833,0.071,,6.71,2.48,2.42,,230.4,1090,5885,4.45,-0.033,0.91,1.03,0
Kepler-266 c,107.723601,0.457,,14.4,3.89,1.34,,5.59,1090,5885,4.45,-0.033,0.91,1.03,0
Kepler-267 b,3.353728,0.037,,37.9,1.98,26.8,617,45.84,281,4258,4.73,-1.212,0.56,0.56,0
Kepler-267 c,6.87745,0.06,,5.18,2.13,2.95,,17.58,281,4258,4.73,-1.212,0.56,0.56,0
Kepler-267 d,28.464515,0.154,,5.77,2.27,2.71,,2.65,281,4258,4.73,-1.212,0.56,0.56,0
Kepler-268 b,25.934138,0.18,,7.04,2.55,2.33,,64.93,818,6081,4.29,0.284,1.13,1.27,0
Kepler-268 c,83.446393,0.391,,11.4,3.38,1.62,,13.66,818,6081,4.29,0.284,1.13,1.27,0
Kepler-269 b,5.326718,0.061,,6.66,2.47,2.43,,730.77,1193,5847,4.5,0.37,0.92,0.96,0
Kepler-269 c,8.127899,0.081,,3.5,1.69,3.98,,416.58,1193,5847,4.5,0.37,0.92,0.96,0
Kepler-27 b,15.3348,0.118,,2895.31,4,,,28.68,1140,5400,5.4,-0.354,0.65,0.59,0
Kepler-27 c,31.3309,0.191,,4385.87,4.9,,,11.07,1140,5400,5.4,-0.354,0.65,0.59,0
Kepler-270 b,11.476094,0.107,,4.7,2.01,3.18,,178.36,1019,6067,4.2,0.3,1.17,1.46,0
Kepler-270 c,25.262887,0.18,,3.78,1.77,3.75,,62.24,1019,6067,4.2,0.3,1.17,1.46,0
Kepler-271 b,10.43547805,0.056,,2.04,1.23,6.02,,75.96,418,5555,4.52,-0.259,0.9,0.87,0
Kepler-271 c,7.41086267,0.071,,0.809,0.95,5.18,,119.63,418,5555,4.52,-0.259,0.9,0.87,0
Kepler-271 d,5.24972541,,,0.219,0.66,4.19,,189.34,418,5555,4.52,-0.259,0.9,0.87,0
Kepler-272 b,2.971353,0.038,,78,1.43,147,,801.74,699,5297,4.43,-0.027,0.97,0.93,0
Kepler-272 c,6.057342,0.061,,97.8,1.79,93.7,,310.76,699,5297,4.43,-0.027,0.97,0.93,0
Kepler-272 d,10.937304,0.091,,5.69,2.25,2.74,,141.13,699,5297,4.43,-0.027,0.97,0.93,0
Kepler-273 b,2.936532,0.037,,2.86,1.5,4.66,,285.64,874,5626,4.51,-0.372,0.94,0.81,0
Kepler-273 c,8.014927,0.073,,4.58,1.98,3.24,,74.89,874,5626,4.51,-0.372,0.94,0.81,0
Kepler-274 b,11.634788,0.101,,2.99,1.54,4.5,,147.81,1172,6023,4.44,0.159,1.08,1.01,0
Kepler-274 c,33.197861,0.204,,4.04,1.84,3.56,,36.52,1172,6023,4.44,0.159,1.08,1.01,0
Kepler-275 b,10.300682,0.098,,6.08,2.34,2.61,,311.76,1818,6165,4.23,0.421,1.16,1.38,0
Kepler-275 c,16.088134,0.132,,11.4,3.38,1.62,,171.82,1818,6165,4.23,0.421,1.16,1.38,0
Kepler-275 d,35.676062,0.224,,11.1,3.33,1.65,,59.44,1818,6165,4.23,0.421,1.16,1.38,0
Kepler-276 b,14.12841,0.119,,8.6,2.87,2,,58.59,1326,6105,4.45,-0.117,1.02,1.05,0
Kepler-276 c,31.884,,,16.6,2.9,3.74,,19.79,1326,6105,4.45,-0.117,1.02,1.05,0
Kepler-276 d,48.648,,,16.3,2.8,4.08,,11.27,1326,6105,4.45,-0.117,1.02,1.05,0
Kepler-277 b,17.324,,,87.3,2.92,19.3,,198.25,859,5946,4.08,0.516,1.21,1.65,0
Kepler-277 c,33.006,,,64.2,3.36,9.3,,83.9,859,5946,4.08,0.516,1.21,1.65,0
Kepler-278 b,30.160546,0.207,0.04,15.6,4.07,1.27,,99.27,431,4991,3.62,0.62,1.3,2.94,0
Kepler-278 c,51.078775,0.294,0.51,12.6,3.59,1.5,,49.15,431,4991,3.62,0.62,1.3,2.94,0
Kepler-279 b,12.309681,0.112,,12.8,3.62,1.48,,249.02,1223,6363,4.05,0.487,1.2,1.75,0
Kepler-279 c,35.736,,,49.4,4.3,0.3,,60.16,1223,6363,4.05,0.487,1.2,1.75,0
Kepler-279 d,54.414,,,37.5,3.1,0.3,,35.74,1223,6363,4.05,0.487,1.2,1.75,0
Kepler-28 b,5.9123,0.062,,479.9,3.6,,583,62.58,472,4590,4.29,-0.725,0.75,0.7,0
Kepler-28 c,8.9858,0.081,,432.23,3.4,,507,35.9,472,4590,4.29,-0.725,0.75,0.7,0
Kepler-280 b,2.139542,0.032,,2.7,1.45,4.87,,821.89,751,5744,4.54,-0.091,0.96,0.89,0
Kepler-280 c,4.807091,0.056,,4.7,2.01,3.18,,279.08,751,5744,4.54,-0.091,0.96,0.89,0
Kepler-281 b,14.646008,0.117,,8.35,2.82,2.05,,118.25,1276,5723,4.53,0.119,0.95,0.9,0
Kepler-281 c,36.337373,0.215,,24.4,5.31,0.896,,35.2,1276,5723,4.53,0.119,0.95,0.9,0
Kepler-282 b,9.220524,0.082,,1.01,1.01,5.39,,195.94,1048,5602,4.46,0.085,0.9,0.9,0
Kepler-282 c,13.638723,0.106,,1.87,1.2,5.95,,116.12,1048,5602,4.46,0.085,0.9,0.9,0
Kepler-282 d,24.806,,,61,2.46,22.5,,52.35,1048,5602,4.46,0.085,0.9,0.9,0
Kepler-282 e,44.347,,,56.2,3.1,10.4,,24.11,1048,5602,4.46,0.085,0.9,0.9,0
Kepler-283 b,11.008151,0.082,,5.18,2.13,2.95,651,16.26,453,4351,4.72,-0.98,0.63,0.57,0
Kepler-284 b,12.699149,0.104,,5.65,2.24,2.76,,38.37,1219,5615,4.58,-0.366,0.91,0.81,0
Kepler-284 c,37.514456,0.213,,7.32,2.61,2.26,,9.04,1219,5615,4.58,-0.366,0.91,0.81,0
Kepler-285 b,2.633867,0.036,,2.36,1.34,5.39,,428.41,789,5411,4.58,-0.304,0.85,0.81,0
Kepler-285 c,6.186676,0.064,,1.46,1.12,5.71,,137.07,789,5411,4.58,-0.304,0.85,0.81,0
Kepler-286 b,1.796302,0.027,,2.07,1.24,5.97,,925.92,1281,5580,4.5,-0.116,0.96,0.86,0
Kepler-286 c,3.468095,0.042,,2.45,1.37,5.24,,384.29,1281,5580,4.5,-0.116,0.96,0.86,0
Kepler-286 d,5.914323,0.061,,2.33,1.33,5.44,,188.48,1281,5580,4.5,-0.116,0.96,0.86,0
Kepler-286 e,29.221289,0.176,,3.78,1.77,3.75,,22.4,1281,5580,4.5,-0.116,0.96,0.86,0
Kepler-287 b,20.342199,0.145,,6.04,2.33,2.62,,35.75,866,5806,4.4,-0.147,0.97,1.03,0
Kepler-287 c,44.851896,0.246,,10.7,3.26,1.7,,12.46,866,5806,4.4,-0.147,0.97,1.03,0
Kepler-288 b,6.097326,0.065,,3.43,1.67,4.05,,247.3,1176,5918,4.35,0.008,1.03,1.09,0
Kepler-288 c,19.305772,0.14,,8.5,2.85,2.02,,53.15,1176,5918,4.35,0.008,1.03,1.09,0
Kepler-288 d,56.633742,0.287,,7.61,2.67,2.2,,12.66,1176,5918,4.35,0.008,1.03,1.09,0
Kepler-289 b,34.545,0.21,,7.3,2.15,4.1,,27.37,700,5990,4.47,0.061,1.08,1,0
Kepler-289 c,125.8518,0.51,,132,11.59,0.47,,4.88,700,5990,4.47,0.061,1.08,1,0
Kepler-289 d,66.0634,0.33,,4,2.68,1.2,,,700,5990,4.47,0.061,1.08,1,0
Kepler-29 b,10.3384,0.09,,4.51,3.35,0.65,,96,1400,5701,5,-0.369,0.98,0.93,0
Kepler-29 c,13.2884,0.11,,4,3.14,0.7,,69,1400,5701,5,-0.369,0.98,0.93,0
Kepler-290 b,14.589347,0.11,,5.69,2.25,2.74,,22.64,741,5147,4.62,-0.615,0.79,0.74,0
Kepler-290 c,36.77031,0.205,,7.75,2.7,2.16,,6.6,741,5147,4.62,-0.615,0.79,0.74,0
Kepler-291 b,3.546511,0.047,,5.31,2.16,2.9,,627.37,1296,6002,4.47,0.078,0.9,1.02,0
Kepler-291 c,5.700786,0.065,,4.19,1.88,3.47,,332.74,1296,6002,4.47,0.078,0.9,1.02,0
Kepler-292 b,2.580827,0.035,,2.3,1.32,5.5,,394.3,1051,5299,4.54,-0.397,0.85,0.83,0
Kepler-292 c,3.715335,0.045,,2.76,1.47,4.77,,242.42,1051,5299,4.54,-0.397,0.85,0.83,0
Kepler-292 d,7.055679,0.068,,5.6,2.23,2.77,,103,1051,5299,4.54,-0.397,0.85,0.83,0
Kepler-292 e,11.97901,0.097,,7.61,2.67,2.2,,50.92,1051,5299,4.54,-0.397,0.85,0.83,0
Kepler-292 f,20.834237,0.141,,6.12,2.35,2.59,,24.32,1051,5299,4.54,-0.397,0.85,0.83,0
Kepler-293 b,19.254196,0.144,,9.64,3.07,1.83,,28.94,1068,5804,4.5,-0.241,0.94,0.96,0
Kepler-293 c,54.155743,0.286,,14,3.83,1.37,,7.29,1068,5804,4.5,-0.241,0.94,0.96,0
Kepler-294 b,3.701212,0.048,,3.78,1.77,3.75,,329.8,1364,5913,4.49,-0.144,0.95,0.98,0
Kepler-294 c,6.6264,0.071,,7.8,2.71,2.15,,151.49,1364,5913,4.49,-0.144,0.95,0.98,0
Kepler-295 b,12.645164,0.099,,1.98,1.22,5.99,,391.01,630,5603,4.44,0.629,0.89,0.9,0
Kepler-295 c,21.526258,0.142,,1.71,1.17,5.87,,192.14,630,5603,4.44,0.629,0.89,0.9,0
Kepler-295 d,33.884054,0.192,,2.42,1.36,5.29,,104.96,630,5603,4.44,0.629,0.89,0.9,0
Kepler-296 b,10.864384,0.079,0.33,3.22,1.61,3,495,6.5,226,3740,4.77,-1.509,0.5,0.48,0
Kepler-296 c,5.8416366,0.0521,0.33,4.66,2,1.2,606,14.8,226,3740,4.77,-1.509,0.5,0.48,0
Kepler-296 d,19.850291,0.118,0.33,5.02,2.09,1.9,403,2.9,226,3740,4.77,-1.509,0.5,0.48,0
Kepler-297 b,38.871826,0.217,,48.5,2.87,11.3,,16.46,745,5619,4.47,-0.107,0.98,0.92,0
Kepler-297 c,74.920137,0.336,,42.1,6.54,0.827,,6.86,745,5619,4.47,-0.107,0.98,0.92,0
Kepler-298 b,10.475464,0.08,,4.5,1.96,3.28,,24.71,504,4465,4.71,-0.804,0.69,0.58,0
Kepler-298 c,22.92881,0.136,,4.38,1.93,3.35,,8.7,504,4465,4.71,-0.804,0.69,0.58,0
Kepler-299 b,2.927128,0.04,,2.3,1.32,5.5,,622.07,1024,5617,4.39,-0.05,0.95,1.03,0
Kepler-299 c,6.885875,0.07,,7.51,2.65,2.22,,198.55,1024,5617,4.39,-0.05,0.95,1.03,0
Kepler-299 d,15.054786,0.118,,4.12,1.86,3.52,,69.96,1024,5617,4.39,-0.05,0.95,1.03,0
Kepler-299 e,38.285489,0.22,,4.16,1.87,3.5,,20.17,1024,5617,4.39,-0.05,0.95,1.03,0
Kepler-30 b,29.33434,0.18,0.042,11.3,3.9,1.02,,16.38,1400,5498,4.77,-0.298,0.99,0.95,0
Kepler-30 c,60.323105,0.3,0.0111,640,12.3,1.88,,6.22,1400,5498,4.77,-0.298,0.99,0.95,0
Kepler-30 d,143.34394,0.5,0.022,23.1,8.8,0.19,,1.96,1400,5498,4.77,-0.298,0.99,0.95,0
Kepler-300 b,10.446347,0.094,,3.43,1.67,4.05,,265.19,872,5986,4.53,0.311,1.07,0.9,0
Kepler-300 c,40.714955,0.232,,5.69,2.25,2.74,,43.25,872,5986,4.53,0.311,1.07,0.9,0
